   0.0000000000000000       -2.0583034369082287E-013   7.3568253174874419E-016   2.0583165843151967E-013
   1.5350592505005355E-004  -2.0601446737063410E-013  -5.0721094141140496E-014   2.1216642089850246E-013
   3.0701185010010711E-004  -2.0619898941302843E-013  -1.0217786835731615E-013   2.3012679117608027E-013
   4.6051777515016061E-004  -2.0638390959578120E-013  -1.5363463545168477E-013   2.5728956323646641E-013
   6.1402370020021422E-004  -2.0656922770173228E-013  -2.0509139074754711E-013   2.9108989056999760E-013
   7.6752962525026766E-004  -2.0675494351870371E-013  -2.5654812955027953E-013   3.2949134957562905E-013
   9.2103555030032121E-004  -2.0694105683943475E-013  -3.0800484714101346E-013   3.7106817010918796E-013
   1.0745414753503748E-003  -2.0712756746149414E-013  -3.5946153877029269E-013   4.1486675819788506E-013
   1.2280474004004284E-003  -2.0731447518723533E-013  -4.1091819965173394E-013   4.6025325466223605E-013
   1.3815533254504817E-003  -2.0750177768177545E-013  -4.6237482096142388E-013   5.0680120639182160E-013
   1.5350592505005353E-003  -2.0768947898312696E-013  -5.1383140534406340E-013   5.5421803723637315E-013
   1.6885651755505890E-003  -2.0787757681917240E-013  -5.6528794432953083E-013   6.0229855300217816E-013
   1.8420711006006424E-003  -2.0806607101107093E-013  -6.1674443291919836E-013   6.5089567938557369E-013
   1.9955770256506961E-003  -2.0825496138459466E-013  -6.6820086604541173E-013   6.9990179762959410E-013
   2.1490829507007495E-003  -2.0844424777012496E-013  -7.1965723856498767E-013   7.4923664182115176E-013
   2.3025888757508030E-003  -2.0863393000262864E-013  -7.7111354525265412E-013   7.9883929323766910E-013
   2.4560948008008569E-003  -2.0882400792167156E-013  -8.2256978079445448E-013   8.4866277788100689E-013
   2.6096007258509103E-003  -2.0901448137141715E-013  -8.7402593978111527E-013   8.9867034936801174E-013
   2.7631066509009633E-003  -2.0920535020065281E-013  -9.2548201670134904E-013   9.4883288401602831E-013
   2.9166125759510176E-003  -2.0939661426282002E-013  -9.7693800593512261E-013   9.9912702370881055E-013
   3.0701185010010706E-003  -2.0958827341604440E-013  -1.0283939017468480E-012   1.0495338305665160E-012
   3.2236244260511245E-003  -2.0978032752317979E-013  -1.0798496982785205E-012   1.1000377978451216E-012
   3.3771303511011780E-003  -2.0997277645185437E-013  -1.1313053895427939E-012   1.1506261127140620E-012
   3.5306362761512310E-003  -2.1016562007455615E-013  -1.1827609694160153E-012   1.2012880997642636E-012
   3.6841422012012849E-003  -2.1035885826868738E-013  -1.2342164316311076E-012   1.2520147959829908E-012
   3.8376481262513379E-003  -2.1055249091668163E-013  -1.2856717697704993E-012   1.3027986225875537E-012
   3.9911540513013922E-003  -2.1074651790602712E-013  -1.3371269772588215E-012   1.3536331290725815E-012
   4.1446599763514452E-003  -2.1094093912945076E-013  -1.3885820473556907E-012   1.4045127916965856E-012
   4.2981659014014991E-003  -2.1113575448499051E-013  -1.4400369731482557E-012   1.4554328534343095E-012
   4.4516718264515512E-003  -2.1133096387614656E-013  -1.4914917475437251E-012   1.5063891958202091E-012
   4.6051777515016060E-003  -2.1152656721198528E-013  -1.5429463632618028E-012   1.5573782355418062E-012
   4.7586836765516598E-003  -2.1172256440734346E-013  -1.5944008128270264E-012   1.6083968404043524E-012
   4.9121896016017137E-003  -2.1191895538293342E-013  -1.6458550885608993E-012   1.6594422605780533E-012
   5.0656955266517667E-003  -2.1211574006557710E-013  -1.6973091825740741E-012   1.7105120719930156E-012
   5.2192014517018206E-003  -2.1231291838834547E-013  -1.7487630867583068E-012   1.7616041294578694E-012
   5.3727073767518736E-003  -2.1251049029083062E-013  -1.8002167927783232E-012   1.8127165276139350E-012
   5.5262133018019266E-003  -2.1270845571929702E-013  -1.8516702920635317E-012   1.8638475682429431E-012
   5.6797192268519796E-003  -2.1290681462693154E-013  -1.9031235757996952E-012   1.9149957327574401E-012
   5.8332251519020353E-003  -2.1310556697415778E-013  -1.9545766349203573E-012   1.9661596589422655E-012
   5.9867310769520883E-003  -2.1330471272878867E-013  -2.0060294600981601E-012   2.0173381212018048E-012
   6.1402370020021413E-003  -2.1350425186644374E-013  -2.0574820417360806E-012   2.0685300137130041E-012
   6.2937429270521952E-003  -2.1370418437073889E-013  -2.1089343699584498E-012   2.1197343359981708E-012
   6.4472488521022490E-003  -2.1390451023365973E-013  -2.1603864346017350E-012   2.1709501805222289E-012
   6.6007547771523021E-003  -2.1410522945593217E-013  -2.2118382252054047E-012   2.2221767219913388E-012
   6.7542607022023559E-003  -2.1430634204728391E-013  -2.2632897310023048E-012   2.2734132080865047E-012
   6.9077666272524081E-003  -2.1450784802694375E-013  -2.3147409409091009E-012   2.3246589514132822E-012
   7.0612725523024620E-003  -2.1470974742400559E-013  -2.3661918435164746E-012   2.3759133224852235E-012
   7.2147784773525167E-003  -2.1491204027776098E-013  -2.4176424270790029E-012   2.4271757435894094E-012
   7.3682844024025697E-003  -2.1511472663831398E-013  -2.4690926795050169E-012   2.4784456834076355E-012
   7.5217903274526227E-003  -2.1531780656693105E-013  -2.5205425883461003E-012   2.5297226522864623E-012
   7.6752962525026757E-003  -2.1552128013661667E-013  -2.5719921407865334E-012   2.5810061980668356E-012
   7.8288021775527305E-003  -2.1572514743261577E-013  -2.6234413236323662E-012   2.6322959023971384E-012
   7.9823081026027844E-003  -2.1592940855295365E-013  -2.6748901233002806E-012   2.6835913774655446E-012
   8.1358140276528382E-003  -2.1613406360907306E-013  -2.7263385258063248E-012   2.7348922630970265E-012
   8.2893199527028904E-003  -2.1633911272644971E-013  -2.7777865167542921E-012   2.7861982241680528E-012
   8.4428258777529443E-003  -2.1654455604519458E-013  -2.8292340813238592E-012   2.8375089482990661E-012
   8.5963318028029981E-003  -2.1675039372081415E-013  -2.8806812042584874E-012   2.8888241437903860E-012
   8.7498377278530520E-003  -2.1695662592491910E-013  -2.9321278698529481E-012   2.9401435377717725E-012
   8.9033436529031024E-003  -2.1716325284595396E-013  -2.9835740619407790E-012   2.9914668745403875E-012
   9.0568495779531581E-003  -2.1737027469008116E-013  -3.0350197638811707E-012   3.0427939140645326E-012
   9.2103555030032119E-003  -2.1757769168194724E-013  -3.0864649585457214E-012   3.0941244306343414E-012
   9.3638614280532658E-003  -2.1778550406565501E-013  -3.1379096283048173E-012   3.1454582116424956E-012
   9.5173673531033197E-003  -2.1799371210566685E-013  -3.1893537550136032E-012   3.1967950564803149E-012
   9.6708732781533718E-003  -2.1820231608780901E-013  -3.2407973199978532E-012   3.2481347755367774E-012
   9.8243792032034274E-003  -2.1841131632029786E-013  -3.2922403040390525E-012   3.2994771892886181E-012
   9.9778851282534796E-003  -2.1862071313488671E-013  -3.3436826873596472E-012   3.3508221274726356E-012
   1.0131391053303533E-002  -2.1883050688800329E-013  -3.3951244496072874E-012   3.4021694283304068E-012
   1.0284896978353586E-002  -2.1904069796192817E-013  -3.4465655698393161E-012   3.4535189379190407E-012
   1.0438402903403641E-002  -2.1925128676617613E-013  -3.4980060265063247E-012   3.5048705094800848E-012
   1.0591908828453695E-002  -2.1946227373875566E-013  -3.5494457974354360E-012   3.5562240028612741E-012
   1.0745414753503747E-002  -2.1967365934764799E-013  -3.6008848598133160E-012   3.6075792839858628E-012
   1.0898920678553801E-002  -2.1988544409227315E-013  -3.6523231901684424E-012   3.6589362243643771E-012
   1.1052426603603853E-002  -2.2009762850510384E-013  -3.7037607643530017E-012   3.7102947006449907E-012
   1.1205932528653909E-002  -2.2031021315329590E-013  -3.7551975575244002E-012   3.7616545941987914E-012
   1.1359438453703959E-002  -2.2052319864043608E-013  -3.8066335441259549E-012   3.8130157907361905E-012
   1.1512944378754017E-002  -2.2073658560846705E-013  -3.8580686978672707E-012   3.8643781799520273E-012
   1.1666450303804071E-002  -2.2095037473947713E-013  -3.9095029917041297E-012   3.9157416551965039E-012
   1.1819956228854121E-002  -2.2116456675787865E-013  -3.9609363978173355E-012   3.9671061131690653E-012
   1.1973462153904177E-002  -2.2137916243250815E-013  -4.0123688875914894E-012   4.0184714536340160E-012
   1.2126968078954227E-002  -2.2159416257890575E-013  -4.0638004315927853E-012   4.0698375791550641E-012
   1.2280474004004283E-002  -2.2180956806165570E-013  -4.1152309995461608E-012   4.1212043948473837E-012
   1.2433979929054335E-002  -2.2202537979699167E-013  -4.1666605603118773E-012   4.1725718081457250E-012
   1.2587485854104390E-002  -2.2224159875539934E-013  -4.2180890818613280E-012   4.2239397285869384E-012
   1.2740991779154441E-002  -2.2245822596441111E-013  -4.2695165312518971E-012   4.2753080676054750E-012
   1.2894497704204498E-002  -2.2267526251155269E-013  -4.3209428746014282E-012   4.3266767383412694E-012
   1.3048003629254552E-002  -2.2289270954750350E-013  -4.3723680770613732E-012   4.3780456554580146E-012
   1.3201509554304604E-002  -2.2311056828933716E-013  -4.4237921027895358E-012   4.4294147349718175E-012
   1.3355015479354658E-002  -2.2332884002391920E-013  -4.4752149149215295E-012   4.4807838940884597E-012
   1.3508521404404712E-002  -2.2354752611168356E-013  -4.5266364755416068E-012   4.5321530510491800E-012
   1.3662027329454764E-002  -2.2376662799038646E-013  -4.5780567456523118E-012   4.5835221249836707E-012
   1.3815533254504816E-002  -2.2398614717921062E-013  -4.6294756851431816E-012   4.6348910357698936E-012
   1.3969039179554870E-002  -2.2420608528297675E-013  -4.6808932527583845E-012   4.6862597038999971E-012
   1.4122545104604924E-002  -2.2442644399683998E-013  -4.7323094060630866E-012   4.7376280503515925E-012
   1.4276051029654980E-002  -2.2464722511088996E-013  -4.7837241014089944E-012   4.7889959964643231E-012
   1.4429556954705033E-002  -2.2486843051527094E-013  -4.8351372938982146E-012   4.8403634638204345E-012
   1.4583062879755086E-002  -2.2509006220553795E-013  -4.8865489373461717E-012   4.8917303741296590E-012
   1.4736568804805139E-002  -2.2531212228824761E-013  -4.9379589842430736E-012   4.9430966491175270E-012
   1.4890074729855193E-002  -2.2553461298691031E-013  -4.9893673857137841E-012   4.9944622104166089E-012
   1.5043580654905245E-002  -2.2575753664837026E-013  -5.0407740914765796E-012   5.0458269794608570E-012
   1.5197086579955299E-002  -2.2598089574928741E-013  -5.0921790498001128E-012   5.0971908773820533E-012
   1.5350592505005351E-002  -2.2620469290343494E-013  -5.1435822074585723E-012   5.1485538249081103E-012
